# hostname=localhost.localdomain cpu_model="AMD Ryzen 9 9950X3D 16-Core Processor" ram_gb=46.2 date=2026-06-18T02:50:02Z
backend,metric,n_chunks,chunk_size_kb,value,unit,supported,source,trial,hostname,cpu_model
sig_ed25519,commit_time,13652,256,6145093981,ns,true,synthetic,27,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,verify_chunk_latency,13652,256,239071,ns,true,synthetic,27,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,verify_dataset_latency,13652,256,3255393554,ns,true,synthetic,27,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,append_time,13652,256,452884,ns,true,synthetic,27,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,update_time,13652,256,448165,ns,true,synthetic,27,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,commit_time,13652,256,6172400076,ns,true,synthetic,28,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,verify_chunk_latency,13652,256,239922,ns,true,synthetic,28,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,verify_dataset_latency,13652,256,3257169102,ns,true,synthetic,28,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,append_time,13652,256,452884,ns,true,synthetic,28,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,update_time,13652,256,479164,ns,true,synthetic,28,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,commit_time,13652,256,6173273704,ns,true,synthetic,29,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,verify_chunk_latency,13652,256,239792,ns,true,synthetic,29,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,verify_dataset_latency,13652,256,3245763372,ns,true,synthetic,29,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,append_time,13652,256,450720,ns,true,synthetic,29,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,update_time,13652,256,448887,ns,true,synthetic,29,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,commit_time,13652,256,6152761502,ns,true,synthetic,30,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,verify_chunk_latency,13652,256,273706,ns,true,synthetic,30,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,verify_dataset_latency,13652,256,3266883553,ns,true,synthetic,30,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,append_time,13652,256,457924,ns,true,synthetic,30,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,update_time,13652,256,458515,ns,true,synthetic,30,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,metadata_bytes,13652,256,873728,bytes,true,synthetic,1,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,public_verification,13652,256,1,bool,true,synthetic,1,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,subset_proof_bytes,13652,256,87360,bytes,true,synthetic,1,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,projected_storage_bytes_1e7,10000000,256,640000000,bytes,true,synthetic,1,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,projected_signing_cpu_hours_1e7,10000000,256,1.252249482676531,cpu_hours,true,synthetic,1,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,3413,1024,1277148112,ns,true,synthetic,1,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,3413,1024,1283292129,ns,true,synthetic,1,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,3413,1024,1287355781,ns,true,synthetic,1,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,3413,1024,1286172560,ns,true,synthetic,1,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,3413,1024,1276815263,ns,true,synthetic,2,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,3413,1024,1280109677,ns,true,synthetic,2,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,3413,1024,1278632731,ns,true,synthetic,2,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,3413,1024,1277105601,ns,true,synthetic,2,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,3413,1024,1278903272,ns,true,synthetic,3,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,3413,1024,1281842615,ns,true,synthetic,3,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,3413,1024,1279260895,ns,true,synthetic,3,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,3413,1024,1275580335,ns,true,synthetic,3,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,3413,1024,1274500989,ns,true,synthetic,4,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,3413,1024,1275650327,ns,true,synthetic,4,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,3413,1024,1276701158,ns,true,synthetic,4,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,3413,1024,1278445448,ns,true,synthetic,4,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,3413,1024,1279652785,ns,true,synthetic,5,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,3413,1024,1276185296,ns,true,synthetic,5,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,3413,1024,1278819684,ns,true,synthetic,5,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,3413,1024,1278395985,ns,true,synthetic,5,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,3413,1024,1276375163,ns,true,synthetic,6,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,3413,1024,1279003340,ns,true,synthetic,6,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,3413,1024,1280361362,ns,true,synthetic,6,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,3413,1024,1277691045,ns,true,synthetic,6,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,3413,1024,1279495569,ns,true,synthetic,7,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,3413,1024,1281128358,ns,true,synthetic,7,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,3413,1024,1277636282,ns,true,synthetic,7,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,3413,1024,1277815560,ns,true,synthetic,7,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,3413,1024,1276793643,ns,true,synthetic,8,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,3413,1024,1277932400,ns,true,synthetic,8,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,3413,1024,1276816476,ns,true,synthetic,8,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,3413,1024,1277492882,ns,true,synthetic,8,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,3413,1024,1278634455,ns,true,synthetic,9,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,3413,1024,1278733932,ns,true,synthetic,9,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,3413,1024,1284860636,ns,true,synthetic,9,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,3413,1024,1301085845,ns,true,synthetic,9,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,3413,1024,1293240730,ns,true,synthetic,10,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,3413,1024,1283678717,ns,true,synthetic,10,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,3413,1024,1285146916,ns,true,synthetic,10,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,3413,1024,1278577477,ns,true,synthetic,10,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,3413,1024,1288439625,ns,true,synthetic,11,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,3413,1024,1286154978,ns,true,synthetic,11,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,3413,1024,1284908126,ns,true,synthetic,11,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,3413,1024,1286710495,ns,true,synthetic,11,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,3413,1024,1293372057,ns,true,synthetic,12,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,3413,1024,1284561793,ns,true,synthetic,12,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,3413,1024,1284888148,ns,true,synthetic,12,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,3413,1024,1278010117,ns,true,synthetic,12,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,3413,1024,1281488046,ns,true,synthetic,13,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,3413,1024,1285526401,ns,true,synthetic,13,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,3413,1024,1278234129,ns,true,synthetic,13,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,3413,1024,1276808160,ns,true,synthetic,13,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,3413,1024,1275864500,ns,true,synthetic,14,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,3413,1024,1277451103,ns,true,synthetic,14,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,3413,1024,1289069122,ns,true,synthetic,14,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,3413,1024,1307765672,ns,true,synthetic,14,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,3413,1024,1292875511,ns,true,synthetic,15,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,3413,1024,1293609515,ns,true,synthetic,15,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,3413,1024,1287566508,ns,true,synthetic,15,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,3413,1024,1284209759,ns,true,synthetic,15,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,3413,1024,1276723230,ns,true,synthetic,16,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,3413,1024,1277104699,ns,true,synthetic,16,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,3413,1024,1278692093,ns,true,synthetic,16,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,3413,1024,1275322268,ns,true,synthetic,16,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,3413,1024,1278522744,ns,true,synthetic,17,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,3413,1024,1275146226,ns,true,synthetic,17,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,3413,1024,1276140621,ns,true,synthetic,17,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,3413,1024,1274458409,ns,true,synthetic,17,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,3413,1024,1274667824,ns,true,synthetic,18,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,3413,1024,1275196150,ns,true,synthetic,18,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,3413,1024,1274529613,ns,true,synthetic,18,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,3413,1024,1274402163,ns,true,synthetic,18,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,3413,1024,1274508423,ns,true,synthetic,19,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,3413,1024,1276188893,ns,true,synthetic,19,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,3413,1024,1275409543,ns,true,synthetic,19,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,3413,1024,1274334926,ns,true,synthetic,19,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,3413,1024,1274709522,ns,true,synthetic,20,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,3413,1024,1274464140,ns,true,synthetic,20,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,3413,1024,1274720574,ns,true,synthetic,20,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,3413,1024,1276495812,ns,true,synthetic,20,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,3413,1024,1275396418,ns,true,synthetic,21,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,3413,1024,1274264654,ns,true,synthetic,21,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,3413,1024,1275940294,ns,true,synthetic,21,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,3413,1024,1278946904,ns,true,synthetic,21,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,3413,1024,1275899868,ns,true,synthetic,22,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,3413,1024,1282261705,ns,true,synthetic,22,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,3413,1024,1292301138,ns,true,synthetic,22,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,3413,1024,1286731955,ns,true,synthetic,22,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,3413,1024,1285796211,ns,true,synthetic,23,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,3413,1024,1285937427,ns,true,synthetic,23,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,3413,1024,1282275401,ns,true,synthetic,23,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,3413,1024,1280311828,ns,true,synthetic,23,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,3413,1024,1279334384,ns,true,synthetic,24,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,3413,1024,1278196689,ns,true,synthetic,24,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,3413,1024,1279356837,ns,true,synthetic,24,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,3413,1024,1278468511,ns,true,synthetic,24,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,3413,1024,1285412447,ns,true,synthetic,25,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,3413,1024,1284310870,ns,true,synthetic,25,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,3413,1024,1284721263,ns,true,synthetic,25,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,3413,1024,1284149334,ns,true,synthetic,25,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,3413,1024,1276630054,ns,true,synthetic,26,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,3413,1024,1275810659,ns,true,synthetic,26,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,3413,1024,1277131199,ns,true,synthetic,26,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,3413,1024,1276657746,ns,true,synthetic,26,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,3413,1024,1276546697,ns,true,synthetic,27,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,3413,1024,1278881600,ns,true,synthetic,27,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,3413,1024,1284304237,ns,true,synthetic,27,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,3413,1024,1279048184,ns,true,synthetic,27,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,3413,1024,1284772159,ns,true,synthetic,28,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,3413,1024,1293714534,ns,true,synthetic,28,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,3413,1024,1287343048,ns,true,synthetic,28,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,3413,1024,1285236285,ns,true,synthetic,28,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,3413,1024,1277956165,ns,true,synthetic,29,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,3413,1024,1276480542,ns,true,synthetic,29,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,3413,1024,1277146969,ns,true,synthetic,29,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,3413,1024,1277368727,ns,true,synthetic,29,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,3413,1024,1277984017,ns,true,synthetic,30,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,3413,1024,1276030644,ns,true,synthetic,30,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,3413,1024,1276750973,ns,true,synthetic,30,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,3413,1024,1276488978,ns,true,synthetic,30,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,metadata_bytes,3413,1024,32,bytes,true,synthetic,1,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_chunk_latency,3413,1024,0,ns,false,synthetic,1,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,public_verification,3413,1024,1,bool,true,synthetic,1,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,commit_time,3413,1024,1277327129,ns,true,synthetic,1,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_chunk_latency,3413,1024,373675,ns,true,synthetic,1,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_dataset_latency,3413,1024,1280034264,ns,true,synthetic,1,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,append_time,3413,1024,375829,ns,true,synthetic,1,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,update_time,3413,1024,372994,ns,true,synthetic,1,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,commit_time,3413,1024,1278907369,ns,true,synthetic,2,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_chunk_latency,3413,1024,375177,ns,true,synthetic,2,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_dataset_latency,3413,1024,1276370815,ns,true,synthetic,2,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,append_time,3413,1024,376510,ns,true,synthetic,2,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,update_time,3413,1024,373094,ns,true,synthetic,2,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,commit_time,3413,1024,1277479035,ns,true,synthetic,3,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_chunk_latency,3413,1024,373605,ns,true,synthetic,3,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_dataset_latency,3413,1024,1278993241,ns,true,synthetic,3,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,append_time,3413,1024,376691,ns,true,synthetic,3,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,update_time,3413,1024,372773,ns,true,synthetic,3,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,commit_time,3413,1024,1277351415,ns,true,synthetic,4,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_chunk_latency,3413,1024,376159,ns,true,synthetic,4,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_dataset_latency,3413,1024,1276401053,ns,true,synthetic,4,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,append_time,3413,1024,376069,ns,true,synthetic,4,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,update_time,3413,1024,372993,ns,true,synthetic,4,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,commit_time,3413,1024,1278167894,ns,true,synthetic,5,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_chunk_latency,3413,1024,373915,ns,true,synthetic,5,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_dataset_latency,3413,1024,1289103027,ns,true,synthetic,5,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,append_time,3413,1024,383232,ns,true,synthetic,5,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,update_time,3413,1024,379015,ns,true,synthetic,5,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,commit_time,3413,1024,1296123226,ns,true,synthetic,6,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_chunk_latency,3413,1024,379596,ns,true,synthetic,6,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_dataset_latency,3413,1024,1281519365,ns,true,synthetic,6,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,append_time,3413,1024,376120,ns,true,synthetic,6,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,update_time,3413,1024,374666,ns,true,synthetic,6,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,commit_time,3413,1024,1279607399,ns,true,synthetic,7,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_chunk_latency,3413,1024,373164,ns,true,synthetic,7,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_dataset_latency,3413,1024,1277129707,ns,true,synthetic,7,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,append_time,3413,1024,373404,ns,true,synthetic,7,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,update_time,3413,1024,374175,ns,true,synthetic,7,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,commit_time,3413,1024,1276879074,ns,true,synthetic,8,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_chunk_latency,3413,1024,373244,ns,true,synthetic,8,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_dataset_latency,3413,1024,1275792505,ns,true,synthetic,8,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,append_time,3413,1024,373865,ns,true,synthetic,8,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,update_time,3413,1024,377312,ns,true,synthetic,8,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,commit_time,3413,1024,1279920871,ns,true,synthetic,9,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_chunk_latency,3413,1024,376580,ns,true,synthetic,9,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_dataset_latency,3413,1024,1278140192,ns,true,synthetic,9,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,append_time,3413,1024,376510,ns,true,synthetic,9,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,update_time,3413,1024,377332,ns,true,synthetic,9,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,commit_time,3413,1024,1279300330,ns,true,synthetic,10,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_chunk_latency,3413,1024,373835,ns,true,synthetic,10,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_dataset_latency,3413,1024,1282053843,ns,true,synthetic,10,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,append_time,3413,1024,376409,ns,true,synthetic,10,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,update_time,3413,1024,372843,ns,true,synthetic,10,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,commit_time,3413,1024,1283161041,ns,true,synthetic,11,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_chunk_latency,3413,1024,374036,ns,true,synthetic,11,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_dataset_latency,3413,1024,1294650077,ns,true,synthetic,11,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,append_time,3413,1024,374386,ns,true,synthetic,11,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,update_time,3413,1024,375047,ns,true,synthetic,11,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,commit_time,3413,1024,1279053885,ns,true,synthetic,12,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_chunk_latency,3413,1024,373575,ns,true,synthetic,12,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_dataset_latency,3413,1024,1277559738,ns,true,synthetic,12,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,append_time,3413,1024,373604,ns,true,synthetic,12,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,update_time,3413,1024,375778,ns,true,synthetic,12,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,commit_time,3413,1024,1277280130,ns,true,synthetic,13,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
